qualm,noun: uneasiness about the fitness of an action,"While he could articulate no clear reason why Harkner's plan would fail, he neverless felt qualms about committing any resources to it.",,,
quandary,noun: state of uncertainty or perplexity especially as requiring a choice between equally unfavorable options,"Steve certainly is in a quandary: if he doesn't call Elaine, she will blame him for everything, but if he does call her, the evidence of where he currently is could cost him his job.",,,
querulous,adjective: habitually complaining,The querulous old woman was begining to wear down even the happier members of the staff with her ceaseless complaining.,,,
quip,"noun: a witty saying or remark
verb: to make a witty remark, to say in jest","In one of the most famous quips about classical music, Mark Twain said: ""Wagner's music is better than it sounds.""
When a old English teacher criticized Churchill for ending a sentence with a preposition, he quipped, ""This is the kind of criticism up with which we will not put!""",,,
quisling,noun: a traitor,History looks unfavorably upon quislings; indeed they are accorded about the same fondness as Nero—he who watched his city burn down while playing the violin.,,,
quixotic,adjective: wildly idealistic; impractical,"For every thousand startups with quixotic plans to be the next big name in e-commerce, only a handful ever become profitable.",,,
quotidian,adjective: found in the ordinary course of events,"Phil gets so involved thinking about Aristotle's arguments that he totally forgets quotidian concerns, such as exercising and eating regularly.",,,
raconteur,noun: a person skilled in telling anecdotes,"Jude is entertaining, but he is no raconteur: beyond the handful of amusing stories he has memorized, he has absolutely no spontaneous story-telling ability.",,,
raffish,adjective: marked by a carefree unconventionality or disreputableness,"The men found him raffish, but the women adored his smart clothes and casual attitude.",,,
raft,noun: a large number of something,"Despite a raft of city ordinances passed by an overzealous council, noise pollution continued unabated in the megalopolis.",,,
raillery,noun: light teasing,"The new recruit was not bothered by the raillery, finding most of it light-hearted and good-natured.",,,
rakish,adjective: marked by a carefree unconventionality or disreputableness,"As soon as he arrived in the city, the rakish young man bought some drugs and headed straight for the seedy parts of town.",,,
rankle,verb: gnaw into; make resentful or angry,"His constant whistling would rankle her, sometimes causing her to leave in a huff.",,,
rapprochement,noun: the reestablishing of cordial relations,"Although Ann hoped that her mother and her aunt would have a rapprochement, each one's bitter accusations against the other made any reconciliation unlikely.",,,
rarefied,verb: make more subtle or refined,Jack's vulgar jokes were not so successful in the rarefied environment of college professors.,,,
rash,adjective: marked by defiant disregard for danger or consequences; imprudently incurring risk,"Although Bruce was able to make the delivery in time with a nightime motorcycle ride in the rain, Susan criticized his actions as rash.",,,
ravenous,adjective: extremely hungry; devouring or craving food in great quantities,"John didn't eat much at all during the week he had the flu, so now that he is regaining his health, it's not surprising that he has a ravenous appetite.",,,
rebuke,verb: criticize severely or angrily; censure,The police chief rebuked the two officers whose irresponsible decisions almost led to the deaths of seven innocent by-standers.,,,
recapitulation,noun: a summary (think of recap),Every point of the professors lesson was so clear that the students felt his concluding recapitulation was not necessary.,,,
reconcile,verb: make (one thing) compatible with (another),Peggy was unable to reconcile her kind friend Jane with the cruel and merciless character Jane played on television.,,,
recondite,adjective: difficult to penetrate; incomprehensible to one of ordinary understanding or knowledge,"I found Ulysses recondite and never finished the book, waiting instead to read it with someone else so we could penetrate its meaning together.",,,
recrimination,noun: mutual accusations,"The two brothers sat and cried, pointing fingers and making elaborate recriminations of the other's guilt",,,
recrudesce,verb: to break out or happen again,"After years of gamblers anonymous, Tony thought he'd broken his compulsive slot machine playing, but it took only one trip to the Atlantic City for a full recrudescence--he lost $5k on the one armed bandit.",,,
redoubtable,adjective: inspiring fear or awe,"On television basketball players don't look that tall, but when you stand in front of a seven-foot tall NBA player, he is truly redoubtable.",,,
redress,noun: an act of making something right,"Barry forgot his wife's birthday two years in a row, and was only able to redress his oversight by surprising his wife with a trip to Tahiti.",,,
refractory,adjective: stubbornly resistant to authority or control,"Used to studious high school students, Martha was unprepared for the refractory Kindgergarteners who neither sat still nor listened to a single word she said.",,,
refute,verb: prove to be false or incorrect,"No one could refute his theories or propositions, and that is why he was esteemed by all his colleagues in the philosophy department.",,,
register,"verb: to put your name or other information in a list for something 
verb: to identify and show on a tool for measuring","If you'd like to buy a meal plan, you can register at the student affairs office.
 The bomb was so strong that far away weather balloons registered the heat.",,,
relegate,verb: assign to a lower position,"When Dexter was unable to fulfill his basic duties, instead of firing him, the boss relegated him to kitchen cleanup.",,,
relevant,adjective: closely connected to the topic and therefore important,I think Professor McGarry can give you some relevant books to help you write that essay.,,,
remiss,adjective: to be negligent in one’s duty,"Remiss in his duty to keep the school functioning efficiently, the principal was relieved of his position after only three months.",,,
remonstrate,verb: to make objections while pleading,"The mothers of the kidnapped victims remonstrated to the rogue government to release their children, claiming that the detention violated human rights.",,,
renege,verb: fail to fulfill a promise or obligation,We will no longer work with that vendor since it has reneged on nearly every agreement.,,,
replete,adjective: completely stocked or furnished with something,"Only weeks after the hurricane made landfall, the local supermarket shelves were replete with goods, so quick was the disaster relief response.",,,
replete,adjective: completely stocked or furnished with something,"Only weeks after the hurricane made landfall, the local supermarket shelves were replete with goods, so quick was the disaster relief response.",,,
reprisal,noun: a retaliatory action against an enemy in wartime,"The Old Testament doctrine of an eye for an eye is not the kind of retaliation practiced in war; rather, an arm, a leg, and both ears are the reprisal for the smallest scratch.",,,
reproach,verb: to express criticism towards,"At first, Sarah was going to yell at the boy, but she didn't want to reproach him for telling the truth about the situation.",,,
reprobate,noun: a person who is disapproved of,Those old reprobates drinking all day down by the river–they are not going to amount to much.,,,
repudiate,verb: reject as untrue or unfounded,"Many in the public believed the rumors of a UFO crash outside town, so the chief of police did everything he could to repudiate the rumors.",,,
rescind,verb: cancel officially,"The man's driver's license was rescinded after his tenth car accident, which meant he would never be allowed to legally drive again.",,,
reservation,noun: an unstated doubt that prevents you from accepting something wholeheartedly,"I was initially excited by the idea of a trip to Washington, D.C. but now that I have read about the high crime statistics there, I have some reservations.",,,
resignation,noun: the acceptance of something unpleasant that can't be avoided,"Since Jack could not think of a convincing reason why he had to miss the seminar, he attended it with a sense of resignation.",,,
resolve,verb: reach a conclusion after a discussion or deliberation,"After much thought, Ted resolved not to travel abroad this summer because he didn't have much money in his bank account.",,,
resource,"noun: some saved material that can be used for a purpose (especially money, anything used to make energy such as oil, or information sources such as books)","Many of the richest countries have surprisingly few natural resources and must buy oil or gas from other countries.
 Never forget to make use of the library during your studies; it's full of great resources.",,,
respite,noun: a pause from doing something (as work),"Every afternoon, the small company has a respite in which workers play foosball or board games.",,,
restive,adjective: restless,The crowd grew restive as the comedian’s opening jokes fell flat.,,,
resurgent,adjective: rising again as to new life and vigor,"The team sank to fourth place in June, but is now resurgent and about to win the division.",,,
reticent,adjective: reluctant to draw attention to yourself; temperamentally disinclined to talk,"When asked about her father, Helen lost her outward enthusiasm and became rather reticent.",,,
retiring,"adjective: to be shy, and to be inclined to retract from company","Nelson was always the first to leave soirees—rather than mill about with “fashionable” folk, he was retiring, and preferred the solitude of his garret.",,,
retract,"verb: pull inward or towards a center; formally reject or disavow a formerly held belief, usually under pressure","Email is wonderfully efficient, but once something awkward or damaging has been sent, there is no way to retract it.",,,
reverent,adjective: feeling or showing profound respect or veneration,"The professor could speak objectively about the other composers, but he always lectured about Brahms with a particularly reverent air, unable to offer a single criticism of his compositions.",,,
ribald,adjective: humorously vulgar,"The speaker was famous for his ribald humor, but the high school principal asked him to keep the talk G-rated when he spoke to the student body.",,,
rile,"verb: cause annoyance in; disturb, especially by minor irritations","Dan is usually calm and balanced, but it takes only one intense glare from Sabrina to rile him.",,,
robust,"adjective: sturdy and strong in form, constitution, or construction","Chris preferred bland and mild beers, but Bhavin preferred a beer with more robust flavor.",,,
row,noun: an angry dispute,The Prime Minister looked very foolish after his row with the foreign dignitary was caught on video and posted on youtube.,,,
rudimentary,adjective: being in the earliest stages of development; being or involving basic facts or principles,"I would love to be able to present a fully polished proposal to the board, but right now, our plans for the product are still in the most rudimentary stages.",,,
rustic,adjective: characteristic of rural life; awkwardly simple and provincial,"The vacation cabin had no electricity and no indoor plumbing, but despite these inconveniences, Nigel adored its rustic charm.",,,
sagacious,adjective: having good judgement and acute insight,"Steve Jobs is surely one of the most sagacious CEOs, making Apple the most recognizable and valuable companies in the world.",,,
sanctimonious,adjective: making a show of being pious; holier-than-thou,"Even during the quiet sanctity of evening prayer, she held her chin high, a sanctimonious sneer forming on her face as she eyed those who were attending church for the first time.",,,
sanction,"verb: give authority or permission to
noun: a legal penalty for a forbidden action","The authorities have sanctioned the use of the wilderness reserve for public use; many expect to see hikers an campers enjoying the park in the coming months.
International sanctions have been placed on certain shipping lanes that were thought to be involved in human trafficking.",,,
sangfroid,noun: calmness or poise in difficult situations,"The hostage negotiator exhibited a sangfroid that oftentimes was more menacing than the sword at his throat, or the gun at his head.",,,
sanguine,adjective: cheerful; optimistic,"With the prospect of having to learn 3,000 words during the course of the summer, Paul was anything but sanguine.",,,
sardonic,adjective: disdainfully or ironically humorous; scornful and mocking,A stand-up comedian walks a fine line when making jokes about members of the audience; such fun and joking can quickly become sardonic and cutting.,,,
sartorial,adjective: related to fashion or clothes,"Monte was astute at navigating the world of finance; sartorially, however, he was found wanting—he typically would attempt to complement his beige tie with a gray suit and white pants.",,,
saturnine,adjective: morose or gloomy,"Deprived of sunlight, humans become saturnine; that’s why in very northerly territories people are encouraged to sit under an extremely powerful lamp, lest they become morose.",,,
savvy,"noun: a perceptive understanding
verb: get the meaning of something
adjective: well-informed or perceptive","Although a great CEO, he did not have the political savvy to win the election.
The student savvies the meaning of astrophysics with little effort.
With his savvy business partner, the company was able to turn a profit within a year.",,,
schadenfreude,noun: joy from watching the suffering of others,"From his warm apartment window, Stanley reveled in schadenfreude as he laughed at the figures below, huddled together in the arctic chill.",,,
scintillating,adjective: describes someone who is brilliant and lively,Richard Feynman was renowned for his scintillating lectures—the arcana of quantum physics was made lucid as he wrote animatedly on the chalkboard.,,,
screed,noun: an abusive rant (often tedious),"Joey had difficulty hanging out with his former best friend Perry, who, during his entire cup of coffee, enumerated all of the government’s deficiencies--only to break ranks and launch into some screed against big business.",,,
scrupulous,"adjective: characterized by extreme care and great effort
adjective: having a sense of right and wrong; principled","Because of his scrupulous nature, Mary put him in charge of numbering and cataloging the entire collection of rare stamps.
Everyone trusted what he said and followed his example because he was scrupulous and honest.",,,
sedulous,adjective: done diligently and carefully,"An avid numismatist, Harold sedulously amassed a collection of coins from over 100 countries—an endeavor that took over fifteen years, and to five continents.",,,
self-effacing,adjective: reluctant to draw attention to yourself,"The most admirable teachers and respected leaders are those who are self-effacing, directing attention and praise to their students and workers.",,,
semblance,noun: an outward or token appearance or form that is deliberately misleading,"While the banker maintained a semblance of respectability in public, those who knew him well were familiar with his many crimes.",,,
sententious,"adjective: to be moralizing, usually in a pompous sense","The old man, casting his nose up in the air at the group of adolescents, intoned sententiously, “Youth is wasted on the young.”",,,
sentimental,"adjective: effusively or insincerely emotional, especially in art, music, and literature",I don't like romanticism for the same reason I don't like melodramatic acting and soap operas—overly sentimental.,,,
serendipity,"noun: the instance in which an accidental, fortunate discovery is made","By pure serendipity, Sarah discovered, at a flea market in Peoria, a matching earring to replace the one that fell down the storm drain back home.",,,
serene,adjective: calm and peaceful,"I'd never seen him so serene; usually, he was a knot of stress and anxiety from hours of trading on the stock exchange.",,,
simulacrum,"noun: a representation of a person (especially in the form of sculpture)
noun: a bad imitation","The Shanghai Urban Planning Exhibition Center showcases a simulacrum of all the present and approved buildings in the city of Shanghai.
The early days of computer graphics made real people into a simulacrum that now seems comical.",,,
sinecure,noun: an office that involves minimal duties,"The position of Research Director is a sinecure: the job entails almost no responsibilities, nor does the person in that position have to answer to anyone.",,,
slapdash,adjective: carelessly and hastily put together,"The office building had been constructed in a slapdash manner, so it did not surprise officials when, during a small earthquake, a large crack emerged on the façade of the building.",,,
smattering,noun: a slight or superficial understanding of a subject; a small amount of something,"I know only a smattering of German, but Helen is able to read German newspapers and converse with natives.",,,
smug,adjective: marked by excessive complacency or self-satisfaction,"When Phil was dating the model, he had a smug attitude that annoyed his buddies.",,,
snide,adjective: expressive of contempt; derogatory or mocking in an indirect way,"The chairman interpreted Taylor's question about promotions as a snide remark, but in all innocence Taylor was trying to figure out the company's process.",,,
snub,verb: refuse to acknowledge; reject outright and bluntly,"Wheeler was completely qualified for the committee, but the board snubbed him, choosing an obviously lesser qualified candidate instead.",,,
solecism,noun: a socially awkward or tactless act,Mother Anna was always on guard against any solecism from her children and scolded them immediately if any of them talked out of place in public.,,,
solicitous,adjective: showing hovering attentiveness,"Our neighbors are constantly knocking on our door to make sure we are ok, and I don't know how to ask them to stop being so solicitous about our health.",,,
solicitude,noun: a feeling of excessive concern,"I walked to his house in the rain to make sure he had enough to eat while he was sick, but he seemed not to appreciate my solicitude.",,,
soporific,adjective: inducing mental lethargy; sleep inducing,"Although the professor is brilliant, his bland monotone gives his lectures a soporific effect.",,,
sordid,adjective: involving ignoble actions and motives; arousing moral distaste and contempt; foul and run-down and repulsive,"The nightly news simply announced that the senator had had an affair, but the tabloid published all the sordid details of the interaction.",,,
spartan,adjective: unsparing and uncompromising in discipline or judgment; practicing great self-denial,"After losing everything in a fire, Tim decided to live in spartan conditions, sleeping on the floor and owning as little furniture as a possible.",,,
specious,"adjective: based on pretense; deceptively pleasing
adjective: plausible but false","Almost every image on TV is specious and not to be trusted.
He made a career out of specious arguments and fictional lab results, but lost his job and reputation when his lies were exposed by an article in The New York Times.",,,
spendthrift,noun: one who spends money extravagantly,"Taking weekly trips to Vegas, Megan was a spendthrift whose excesses eventually caught up to her.",,,
splenetic,adjective: very irritable,"Ever since the car accident, Frank has been unable to walk without a cane, and so he has become splenetic and unpleasant to be around.",,,
sporadic,adjective: recurring in scattered and irregular or unpredictable instances,"The signals were at first sporadic, but now we detect a clear, consistent pattern of electromagnetic radiation eminating from deep space.",,,
spurious,adjective: plausible but false,"When listening to a politician speak, it is hard to distinguish the spurious claims from the authentic ones.",,,
spurn,verb: reject with contempt,"She spurned all his flattery and proposals, and so he walked off embarrassed and sad.",,,
squander,"verb: spend thoughtlessly; waste time, money, or an opportunity","Fearing his money would be squandered by his family, he gave all of it to charity when he died.",,,
squelch,verb: suppress or crush completely,"After the dictator consolidated his power, he took steps to squelch all criticism, often arresting any journalist who said anything that could be interpreted as negative about his regime.",,,
staid,adjective: characterized by dignity and propriety,"Frank came from a staid environment, so he was shocked that his college roommate sold narcotics.",,,
stalwart,adjective: dependable; inured to fatigue or hardships,"Despite all the criticism directed at the President during this scandal, Lisa has remained his stalwart supporter.",,,
start,verb: to suddenly move in a particular direction,"All alone in the mansion, Henrietta started when she heard a sound.",,,
staunch,adjective: firm and dependable especially in loyalty,"No longer a staunch supporter of the movement, Todd now will openly question whether its goals are worthwhile.",,,
steadfast,adjective: marked by firm determination or resolution; not shakable,"A good captain needs to be steadfast, continuing to hold the wheel and stay the course even during the most violent storm.",,,
stem,verb: to hold back or limit the flow or growth of something,"To stem the tide of applications, the prestigious Ivy requires that each applicant score at least 330 on the Revised GRE.",,,
stipend,noun: a regular allowance (of money),"He was hoping for a monthly allowance loan from the government, but after no such stipend was forthcoming he realized he would have to seek other means of paying for his college tuition.",,,
stolid,adjective: having or revealing little emotion or sensibility; not easily aroused or excited,"Elephants may appear stolid to casual observers, but they actually have passionate emotional lives.",,,
stringent,adjective: demanding strict attention to rules and procedures,"Most of the students disliked the teacher because of his stringent homework policy, but many students would later thank him for demanding so much from them.",,,
stultify,"verb: cause one, through routine, to lose energy and enthusiasm","As an undergraduate Mark felt stultified by classes outside his area of study; only in grad school, in which he could focus solely on literary analysis, did he regain his scholarly edge.",,,
stymie,verb: hinder or prevent the progress or accomplishment of,The engineers found their plans stymied at every turn and were ultimately able to make almost no progress on the project.,,,
subsume,"verb: contain or include
verb: consider (an instance of something) as part of a general rule or principle","The rogue wave quickly subsumed the pier and boardwalk, destroying everything in its path.
Don Quixote of La Mancha subsumes all other modern novels, demonstrating modern literary devices and predating even the idea of a postmodern, metanarrative.",,,
subterfuge,noun: something intended to misrepresent the true nature of an activity,"Finally deciding to abandon all subterfuge, Arthur revealed to Cindy everything about his secret affair over the past two years.",,,
subversive,adjective: in opposition to a civil authority or government,"The ruling political party has begun a campaign to shut down subversive websites that it deems as a threat to ""national safety.""",,,
sullen,adjective: showing a brooding ill humor,"Herbert took board games too seriously, often appearing sullen after losing.",,,
summit,"noun: the peak or highest point
noun: a meeting of high-level leaders","After hiking for two days, the climbers finally reached the summit of Mount Kilimanjaro.
Since climate change policy has been mired in congressional fighting, this summit should help set the goals for president's next term.",,,
supercilious,adjective: haughty and disdainful; looking down on others,"Nelly felt the Quiz Bowl director acted superciliously towards the underclassmen; really, she fumed, must he act so preternaturally omniscient each time he intones some obscure fact—as though everybody knows that Mt. Aconcagua is the highest peak in South America.",,,
superfluous,"adjective: serving no useful purpose
adjective: more than is needed, desired, or required","How can we hope to stay open if we don't eliminate all superfluous spending, like catered meetings and free acupucture Tuesday?
The third paragraph in your essay is superfluous and can be deleted.",,,
supplant,verb: take the place or move into the position of,"For many, a cell phone has supplanted a traditional phone; in fact, most 20-somethings don't even have a traditional phone anymore.",,,
surfeit,noun: an excessive amount of something,There was no such thing as a surfeit of shopping for Nancy--she could stay at the outlet stores from opening to closing time.,,,
surly,adjective: inclined to anger or bad feelings with overtones of menace,"Every morning, Bhavin was a surly unhappy person, but once he ate breakfast, he became loving, laughing, and a joy to be around.",,,
surreptitious,"adjective: stealthy, taking pains not to be caught or detected","Since his mom was a light sleeper, Timmy had to tiptoe surreptitiously through the entire house, careful to not make the floors creak, until he at last was able to enjoy his plunder: a box of chocolate chip cookies.",,,
sybarite,noun: a person who indulges in luxury,"Despite the fact that he’d maxed out fifteen credit cards, Max was still a sybarite at heart: when the police found him, he was at a $1,000 an hour spa in Manhattan, getting a facial treatment.",,,
sycophant,noun: a person who tries to please someone in order to gain a personal advantage,"The CEO was unaware of the damaging consequences of his choices, largely because he surrounded himself with sycophants who would never dare criticize him.",,,
taciturn,adjective: habitually reserved and uncommunicative,"While the CEO enthusiastically shares his plans and agenda with all who will listen, the CFO is far more taciturn, rarely revealing his perspective.",,,
tact,noun: consideration in dealing with others and avoiding giving offense,"In a tremendous display of tact, Shelly was able to maintain a strong friendship with Marcia, even though Marcia's husband, Frank, confessed to finding Shelley more attractive than Marcia.",,,
tantamount,adjective: being essentially equal to something,"In many situations, remaining silent is tantamount to admitting guilt, so speak to prove your innocence.",,,
tarnish,"verb: make dirty or spotty, as by exposure to air; also used metaphorically","Pete Rose was one of the best baseball players of his generation, but his involvement with gambling on baseball games has tarnished his image in the eyes of many.",,,
tawdry,adjective: tastelessly showy; cheap and shoddy,"Carol expected to find New York City magical, the way so many movies had portrayed it, but she was surprised how often tawdry displays took the place of genuine elegance.",,,
taxing,adjective: use to the limit; exhaust,The hike to the summit of Mt. Whitney was so taxing that I could barely speak or stand up.,,,
telling,adjective: significant and revealing of another factor,Her unbecoming dress was very telling when it came to her sense of fashion.,,,
telltale,adjective: revealing,"The many telltale signs of chronic smoking include yellow teeth, and a persistent, hacking cough.",,,
temerity,noun: fearless daring,No child has the temerity to go in the rundown house at the end of the street and see if it is haunted.,,,
temperance,noun: the trait of avoiding excesses,Welles wasn't known for his temperance--he usually ate enough for two and drank enough for three.,,,
tempered,adjective: moderated in effect,The wide-eyed optimism of her youth was now tempered after she had worked many years in the criminal justice system.,,,
tempestuous,adjective: as if driven by turbulent or conflicting emotions; highly energetic and wildly changing or fluctuating,"Chuck and Kathy had always been stable and agreeable people on their own, but when they got involved, it was a tempestuous relationship.",,,
tenacious,adjective: stubbornly unyielding,Even the most tenacious advocates for gun ownership must admit some of the dangers that firearms present.,,,
tenacious,adjective: stubbornly unyielding,Even the most tenacious advocates for gun ownership must admit some of the dangers that firearms present.,,,
tendentious,adjective: likely to lean towards a controversial view,"Because political mudslinging has become a staple of the 24-hour media cycle, most of us, despite protestations to the contrary, are tendentious on many of today’s pressing issues.",,,
tender,verb: offer up something formally,The government was loath to tender more money in the fear that it might set off inflation.,,,
"The document clearly indicated that Nick was out of the state at the time of the crime, and so served to exonerate him of any charges.",verb: gain favor with somebody by deliberate efforts,"Even though Tom didn't like his new boss, he decided to ingratiate himself to her in order to advance his career.",,,
thoroughgoing,adjective: very thorough; complete,"As a thoroughgoing bibliophile, one who had turned his house into a veritable library, he shocked his friends when he bought a Kindle.",,,
thrifty,adjective: spending money wisely,"He was economical, spending his money thriftily and on items considered essential.",,,
thwart,"verb: hinder or prevent (the efforts, plans, or desires) of","I wanted to spend a week in New York this autumn, but the high costs of travel and lodging thwarted my plans.",,,
timorous,adjective: timid by nature or revealing fear and nervousness,"Since this was her first time debating on stage and before an audience, Di's voice was timorous and quiet for the first 10 minutes.",,,
tirade,noun: an angry speech,"In terms of political change, a tirade oftentimes does little more than make the person speaking red in the face.",,,
To say that Gandhi's actions were laudable is the greatest understatement; he overthrew an empire without violence.,verb: pronounce not guilty of criminal charges,"The document clearly indicated that Nick was out of the state at the time of the crime, and so served to exonerate him of any charges.",,,
torpor,noun: inactivity resulting from lethargy and lack of vigor or energy,"After work, I was expecting my colleagues to be enthusiastic about the outing, but I found them in a state of complete torpor.",,,
tortuous,adjective: marked by repeated turns and bends; not straightforward,"Because the logic behind McMahon's side of the debate was so tortuous, his audience came out either completely confused or, worse, feeling they'd been tricked.",,,
tout,verb: advertize in strongly positive terms; show off,"At the conference, the CEO touted the extraordinary success of his company's Research & Development division.",,,
tractable,adjective: readily reacting to suggestions and influences; easily managed (controlled or taught or molded),"Compared to middle school students, who have an untamed wildness about them, high school students are somewhat more tractable.",,,
transient,adjective: lasting a very short time,The unpredictable and transient nature of deja vu makes it a very difficult phenomenon to study properly.,,,
transitory,adjective: lasting a very short time,"If we lived forever and life was not transitory, do you think we would appreciate life less or more?",,,
transmute,"verb: change or alter in form, appearance, or nature",One of the goals of alchemy was to find the substance or process that would transmute lead into gold.,,,
travail,noun: use of physical or mental energy; hard work; agony or anguish,"While they experienced nothing but travails in refinishing the kitchen, they completed the master bedroom in less than a weekend.",,,
travesty,noun: an absurd presentation of something; a mockery,"What I expected to be an intelligent, nuanced historical documentary turned out to be a poorly-produced travesty of the form.",,,
treacherous,"adjective: tending to betray
adjective: dangerously unstable and unpredictable","Even though Jesse James was an outlaw, his killer, Robert Ford, is remembered more for his treacherous actions than for eliminating a criminal and murder.
The bridge built from twine and vine is treacherous to walk across, and so I think I will stay put right here.",,,
trenchant,"adjective: characterized by or full of force and vigor; having keenness and forcefulness and penetration in thought, expression, or intellect","Jill presented a rather superficial treatment of sales in Asia, but her trenchant analysis of sales in Europe inspired a number of insights into how to proceed in that market.",,,
tribulation,"noun: something, especially an event, that causes difficulty and suffering","As of 2013, nearly 1.5 million Syrians have fled their country hoping to escape the tribulations of a civil war tearing their country to pieces.",,,
trite,adjective: repeated too often; overfamiliar through overuse,Many style guides recommend not using idioms in writing because these trite expressions are uninteresting and show a lack of imagination on the part of the writer.,,,
truculence,noun: defiant aggressiveness,"When the boss confronted Aaron about his earlier remarks, Aaron responded with utter truculence, simply throwing a glass of water in the boss' face and walking away.",,,
truculent,"adjective: having a fierce, savage nature","Standing in line for six hours, she became progressively truculent, yelling at DMV employees and elbowing other people waiting in line.",,,
truncate,verb: reduce the length of something,The soccer game was truncated when the monsoon rain began to fall.,,,
tumult,"noun: a state of chaos, noise and confusion","Riots broke out just in front of our apartment building, and the tumult continued late into the night.",,,
turgid,adjective: (of language) pompous and tedious,"The amount of GRE vocabulary he used increased with his years--by the time he was 60, his novels were so turgid that even his diehard fans refused to read them.",,,
turpitude,noun: depravity; a depraved act,"During his reign, Caligula indulged in unspeakable sexual practices, so it not surprising that he will forever be remembered for his turpitude.",,,
tyro,noun: someone new to a field or activity,"All great writers, athletes, and artists were tyros at one time—unknown, clumsy, and unskilled with much to learn.",,,
umbrage,noun: a feeling of anger caused by being offended,"Since he was so in love with her, he took umbrage at her comments, even though she had only meant to gently tease him.",,,
unassailable,adjective: immune to attack; without flaws,"Professor Williams is so self-assured as to seem arrogant, presenting each and every opinion as an unassailable fact.",,,
uncanny,adjective: suggesting the operation of supernatural influences; surpassing the ordinary or normal,"Reggie has an uncanny ability to connect with animals: feral cats will readily approach him, and sometimes even wild birds will land on his finger.",,,
uncompromising,adjective: not making concessions,"The relationship between Bart and Hilda ultimately failed because they were both so uncompromising, never wanting to change their opinions.",,,
unconscionable,adjective: unreasonable; unscrupulous; excessive,"The lawyer’s demands were so unconscionable that rather than pay an exorbitant sum or submit himself to any other inconveniences, the defendant decided to find a new lawyer.",,,
undermine,adjective: to weaken (usually paired with an abstract term),The student undermined the teacher’s authority by questioning the teacher’s judgment on numerous occasions.,,,
underscore,verb: give extra weight to (a communication),"While the hiking instructor agreed that carrying a first aid kit could be a good idea under certain circumstances, he underscored the importance of carrying enough water.",,,
underwrite,verb: to support financially,The latest symphony broadcast was made possible with underwriting from the Carnegie Endowment.,,,
unequivocal,adjective: admitting of no doubt or misunderstanding; having only one meaning or interpretation and leading to only one conclusion,"The President's first statement on the subject was vague and open to competing interpretations, so when he spoke to Congress about the same subject later, he was cafeful to make his position completely unequivocal.",,,
unflappable,adjective: not easily perturbed or excited or upset; marked by extreme calm and composure,"The house shook and the ground quaked, but my dad was unflappable and comforted the family.",,,
unforthcoming,"adjective: uncooperative, not willing to give up information","The teacher demanded to know who broke the window while he was out of the room, but the students understandably were unforthcoming.",,,
unimpeachable,adjective: free of guilt; not subject to blame; beyond doubt or reproach,"After his long and unimpeachable service to the company, Sharat felt that a gold watch was a slap in the face rather than an honor.",,,
unnerve,verb: to make nervous or upset,"At one time unnerved by math problems, she began avidly “Magoosh-ing”, and soon became adept at even combinations and permutations questions.",,,
unprecedented,adjective: having never been done or known before; novel,"When America first created its national parks, the idea of setting aside the most beautiful land in a country was unprecedented in the history of mankind.",,,
unprepossessing,adjective: creating an unfavorable or neutral first impression,"World leaders coming to meet Gandhi would expect a towering sage, and often would be surprised by the unprepossessing little man dressed only in a loincloth and shawl.",,,
unpropitious,adjective: (of a circumstance) with little chance of success,"With only a bottle of water and a sandwich, the hikers faced an unpropitious task: ascending a huge mountain that took most two days to climb.",,,
unruly,adjective: (of persons) noisy and lacking in restraint or discipline; unwilling to submit to authority,Walk in to any preschool and I am sure that you will find an unruly and chaotic scene—unless it's nap time.,,,
unscrupulous,adjective: without scruples or principles,"In the courtroom, the lawyer was unscrupulous, using every manner of deceit and manipulation to secure a victory for himself.",,,
unseemly,adjective: not in keeping with accepted standards of what is right or proper in polite society,"He acted in an unseemly manner, insulting the hostess and then speaking ill of her deceased husband.",,,
unstinting,adjective: very generous,"Helen is unstinting with her time, often spending hours at the house of a sick friend.",,,
untenable,adjective: (of theories etc) incapable of being defended or justified,"With the combination of Kepler's brilliant theories and Galileo's telescopic observations, the old geocentric theory became untenable to most of the educated people in Europe.",,,
untoward,adjective: unfavorable; inconvenient,Some professors find teaching untoward as having to prepare for lectures and conduct office hours prevents them from focusing on their research.,,,
untrammeled,adjective: not confined or limited,untrammeled inspired the American Revolution and was enshrined in the Declaration of Independence and the Constitution.,,,
unviable,"adjective: not able to work, survive, or succeed (also spelled inviable).",The plan was obviously unviable considering that it lead to complete environmental destruction in the river valley.,,,
upbraid,verb: to reproach; to scold,"Bob took a risk walking into the ""Students Barbershop""—in the end he had to upbraidthe apparently drunk barber for giving him an uneven bowl cut.",,,
urbane,adjective: showing a high degree of refinement and the assurance that comes from wide social experience,"Because of his service as an intelligence officer and his refined tastes, W. Somerset Maugham became the inspiration for the urbane and sophistcate spy James Bond.",,,
vacillate,verb: be undecided about something; waver between conflicting positions or courses of action,"Some students vacillate between schools when deciding which to attend, while others focus only on one school.",,,
vacuous,"adjective: devoid of intelligence, matter, or significance","To the journalist's pointed question, the senator gave a vacuous response, mixing a few of his overall campaign slogans with platitudes and completely avoiding the controversial subject of the question.",,,
vanquish,"verb: come out better in a competition, race, or conflict","For years, Argentina would dominate in World Cup qualifying matches, only to be vanquished by one of the European countries during the late stages of the tournament.",,,
